Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
166,CA-2014-139892,9/8/2014,9/12/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
1398,CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644
2961,CA-2017-143665,4/26/2017,5/1/2017,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34,3,0,9.3564
3660,CA-2015-128083,3/12/2015,3/17/2015,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,1.4418
5058,CA-2015-162166,9/8/2015,9/11/2015,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6,0,0.8376
5077,CA-2014-134572,4/20/2014,4/22/2014,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605
6438,US-2017-116897,5/27/2017,5/29/2017,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,302.376,3,0.2,22.6782
8771,CA-2016-151148,9/12/2016,9/13/2016,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,80027,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,4,0.2,5.196
8980,CA-2015-150413,10/19/2015,10/24/2015,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,1,0.8,-2.838
9611,CA-2016-130638,5/16/2016,5/19/2016,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,9,0,13.3056
1528,CA-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,0.2,3.3488
1736,CA-2017-101483,7/29/2017,8/1/2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0.2,1.375
4005,CA-2016-145730,3/3/2016,3/8/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895
4174,CA-2016-152163,7/1/2016,7/1/2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,29203,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0,6.2208
4441,US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,0,36.2835
4849,CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162
5385,CA-2017-161410,6/26/2017,7/3/2017,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,3,0.4,41.79
8656,CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,Resi P�lking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118,2,0,20.06
9376,CA-2015-126347,12/14/2015,12/19/2015,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5
4806,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,2,0,18.2112
5475,CA-2017-121741,12/26/2017,12/26/2017,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0,37.534
6227,CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,97206,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168,4,0.2,-14.5584
6715,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,3,0.2,-4.908
7963,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.7,-16.1856
8753,CA-2016-105662,5/5/2016,5/9/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
9581,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,8.6855
9903,CA-2017-117646,8/21/2017,8/25/2017,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,80027,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.672,1,0.2,2.085
643,CA-2017-167913,7/30/2017,8/3/2017,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,0,12.6
695,CA-2015-119291,5/14/2015,5/17/2015,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.3488
3070,US-2017-120089,11/30/2017,11/30/2017,Same Day,ML-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,43615,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,4,0.2,82.992
4342,CA-2017-130309,12/17/2017,12/21/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0,157.8702
5312,CA-2016-123414,8/21/2016,8/27/2016,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-LA-10004559,Office Supplies,Labels,Avery 49,9.216,4,0.2,3.3408
6213,CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,Maria Bertelson,Consumer,United States,Longview,Washington,98632,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0,9.12
7582,CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3,0.2,15.8571
8008,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"""Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"""" Deep"," Sand""",541.24,4,0.0
298,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988
335,CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
2665,CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071
2897,CA-2014-169033,3/30/2014,4/3/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,5,0,20.853
3590,CA-2017-146535,11/24/2017,11/30/2017,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0,1.4112
4102,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11
4377,CA-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,0,78.5088
4767,CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,5,0.2,29.799
4777,CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,3,0,4.0749
7137,CA-2015-163965,11/20/2015,11/27/2015,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784
7940,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696
1061,US-2015-125374,3/23/2015,3/29/2015,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524
1535,CA-2017-124086,2/10/2017,2/14/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986
1556,CA-2017-120761,9/4/2017,9/8/2017,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0,39.5428
1579,CA-2016-102456,2/27/2016,3/1/2016,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552
2267,CA-2017-149146,10/12/2017,10/12/2017,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,2,0.2,2.6892
4047,CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,2,0.8,-62.3792
5447,US-2016-127425,8/26/2016,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33,6,0,8.25
5571,CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015
5619,CA-2015-101154,9/18/2015,9/21/2015,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105,West,OFF-ST-10004186,Office Supplies,Storage,"""Stur-D-Stor Shelving, Vertical 5-Shelf: 72""""H x 36""""W x 18 1/2""""D""",443.92,4,0,8.8784
2466,CA-2017-148691,12/3/2017,12/9/2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,1,0,1.512
4074,US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,74012,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,821.94,6,0,213.7044
4243,CA-2016-159142,4/4/2016,4/5/2016,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
5023,CA-2016-133795,12/18/2016,12/24/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,772.47,3,0,146.7693
5541,US-2017-150595,5/22/2017,5/26/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,0.8,-2.6268
5830,CA-2016-122063,12/3/2016,12/7/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,0,104.7528
9471,CA-2017-102925,11/5/2017,11/10/2017,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,0,3.9992
9818,CA-2015-162201,6/8/2015,6/12/2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",173.208,7,0.2,45.4671
9826,US-2014-164406,8/15/2014,8/19/2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3,0.2,15.093
841,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,4,0,3.3408
3856,US-2017-105389,10/23/2017,10/28/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237
4229,CA-2016-113803,3/24/2016,3/26/2016,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"""Ink Jet Note and Greeting Cards, 8-1/2"""" x 5-1/2"""" Card Size""",22.48,1,0,10.3408
5432,CA-2017-117422,10/21/2017,10/25/2017,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10002195,Office Supplies,Paper,"""RSVP Cards & Envelopes, Blank White, 8-1/2"""" X 11"""""," 24 Cards/25 Envelopes/Set""",4.064,1,0.2
6536,CA-2014-128209,11/17/2014,11/22/2014,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.098
7149,CA-2016-139941,6/12/2016,6/17/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0,18.396
8883,US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986
9554,CA-2016-125724,9/22/2016,9/27/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7,0.2,8.554
9930,CA-2016-129630,9/4/2016,9/4/2016,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865
99,CA-2016-149223,9/6/2016,9/11/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0,22.5852
294,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"""Howard Miller 13"""" Diameter Goldtone Round Wall Clock""",300.416,8,0.2,78.8592
1798,US-2017-139465,8/27/2017,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
2593,CA-2017-128300,11/24/2017,11/26/2017,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,2,0,39.55
2968,CA-2014-162866,12/27/2014,12/31/2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Skokie,Illinois,60076,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,30.016,4,0.2,3.0016
3154,CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10004091,Furniture,Furnishings,"""Howard Miller 13"""" Diameter Goldtone Round Wall Clock""",262.864,7,0.2,69.0018
4643,CA-2017-130141,10/22/2017,10/24/2017,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,4,0.2,-28.9568
4742,CA-2017-164364,11/12/2017,11/16/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,2.3025
4807,CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,42.8,10,0,19.26
5522,CA-2017-117667,12/4/2017,12/9/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.7964
6135,CA-2016-146766,11/4/2016,11/4/2016,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912
6187,CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755
6638,CA-2017-103352,11/27/2017,11/30/2017,Second Class,RP-19390,Resi P�lking,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0,2.0271
6783,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096,4,0.2,3.0144
